a,b,auc,confusion_rate,centroid_dist,same_base,adjacent_version,near_relative,structurally_related,same_family,same_org,same_arch,same_tokenizer,relation_inferred
gradientai/Llama-3-8B-Instruct-Gradient-1048k,tiiuae/Falcon3-10B-Instruct,1.0,0.0,60.03969165706448,False,False,False,False,False,False,False,False,False
gradientai/Llama-3-8B-Instruct-Gradient-1048k,tiiuae/Falcon3-7B-Instruct,1.0,0.0,64.77911275967608,False,False,False,False,False,False,False,False,False
gradientai/Llama-3-8B-Instruct-Gradient-1048k,togethercomputer/Llama-2-7B-32K-Instruct,1.0,0.0,53.86264472616376,False,False,False,False,False,False,True,False,False
gradientai/Llama-3-8B-Instruct-Gradient-1048k,upstage/SOLAR-10.7B-Instruct-v1.0,1.0,0.0,64.78766475542189,False,False,False,False,False,False,True,False,False
gradientai/Llama-3-8B-Instruct-Gradient-1048k,utter-project/EuroLLM-1.7B-Instruct,1.0,0.0,55.74271864169779,False,False,False,False,False,False,True,False,False
ibm-granite/granite-3.0-8b-instruct,internlm/internlm2_5-7b-chat,1.0,0.014705882352941176,63.36633236561737,False,False,False,False,False,False,False,False,False
ibm-granite/granite-3.0-8b-instruct,meta-llama/Llama-2-7b-chat-hf,1.0,0.014705882352941176,66.00392805352439,False,False,False,False,False,False,False,False,False
ibm-granite/granite-3.0-8b-instruct,meta-llama/Llama-3.2-1B-Instruct,1.0,0.022058823529411766,59.795113100779375,False,False,False,False,False,False,False,False,False
ibm-granite/granite-3.0-8b-instruct,meta-llama/Llama-3.2-3B-Instruct,1.0,0.014705882352941176,62.08309612416631,False,False,False,False,False,False,False,False,False
ibm-granite/granite-3.0-8b-instruct,meta-llama/Meta-Llama-3-70B-Instruct,1.0,0.007352941176470588,64.93237394837374,False,False,False,False,False,False,False,False,False
ibm-granite/granite-3.0-8b-instruct,meta-llama/Meta-Llama-3.1-70B-Instruct,1.0,0.0,66.06326488341932,False,False,False,False,False,False,False,False,False
ibm-granite/granite-3.0-8b-instruct,microsoft/Phi-3-medium-128k-instruct,1.0,0.007352941176470588,61.17449213264315,False,False,False,False,False,False,False,False,False
ibm-granite/granite-3.0-8b-instruct,microsoft/Phi-3-medium-4k-instruct,1.0,0.0,66.04599084017741,False,False,False,False,False,False,False,False,False
ibm-granite/granite-3.0-8b-instruct,microsoft/Phi-3-mini-128k-instruct,1.0,0.03676470588235294,53.91763109112186,False,False,False,False,False,False,False,False,False
ibm-granite/granite-3.0-8b-instruct,microsoft/Phi-3-mini-4k-instruct,1.0,0.029411764705882353,58.955609938550054,False,False,False,False,False,False,False,False,False
ibm-granite/granite-3.0-8b-instruct,microsoft/Phi-3.5-MoE-instruct,1.0,0.022058823529411766,64.3421746065402,False,False,False,False,False,False,False,False,False
ibm-granite/granite-3.0-8b-instruct,microsoft/Phi-3.5-mini-instruct,1.0,0.007352941176470588,68.24397757470307,False,False,False,False,False,False,False,False,False
ibm-granite/granite-3.0-8b-instruct,mistralai/Mistral-7B-Instruct-v0.2,1.0,0.022058823529411766,58.49097017877504,False,False,False,False,False,False,False,False,False
ibm-granite/granite-3.0-8b-instruct,mistralai/Mistral-7B-Instruct-v0.3,1.0,0.022058823529411766,59.66304874461682,False,False,False,False,False,False,False,False,False
ibm-granite/granite-3.0-8b-instruct,nvidia/Llama3-ChatQA-1.5-8B,1.0,0.014705882352941176,60.21357940702902,False,False,False,False,False,False,False,False,False
ibm-granite/granite-3.0-8b-instruct,openchat/openchat_3.5,1.0,0.029411764705882353,57.26886166651089,False,False,False,False,False,False,False,False,False
ibm-granite/granite-3.0-8b-instruct,tiiuae/Falcon3-7B-Instruct,1.0,0.007352941176470588,66.70679557931203,False,False,False,False,False,False,False,False,False
ibm-granite/granite-3.0-8b-instruct,togethercomputer/Llama-2-7B-32K-Instruct,1.0,0.014705882352941176,60.09295411497924,False,False,False,False,False,False,False,False,False
ibm-granite/granite-3.0-8b-instruct,upstage/SOLAR-10.7B-Instruct-v1.0,1.0,0.014705882352941176,65.69531432447452,False,False,False,False,False,False,False,False,False
ibm-granite/granite-3.0-8b-instruct,utter-project/EuroLLM-1.7B-Instruct,1.0,0.007352941176470588,65.01119216623061,False,False,False,False,False,False,False,False,False
ibm-granite/granite-3.1-8b-instruct,internlm/internlm2_5-7b-chat,1.0,0.014705882352941176,58.27244678654467,False,False,False,False,False,False,False,False,False
ibm-granite/granite-3.1-8b-instruct,meta-llama/Llama-2-7b-chat-hf,1.0,0.007352941176470588,62.86424944633444,False,False,False,False,False,False,False,False,False
ibm-granite/granite-3.1-8b-instruct,meta-llama/Llama-3.2-1B-Instruct,1.0,0.0,54.404296671971196,False,False,False,False,False,False,False,False,False
ibm-granite/granite-3.1-8b-instruct,meta-llama/Llama-3.2-3B-Instruct,1.0,0.007352941176470588,54.57113497308084,False,False,False,False,False,False,False,False,False
ibm-granite/granite-3.1-8b-instruct,meta-llama/Meta-Llama-3-70B-Instruct,1.0,0.0,59.557152222112066,False,False,False,False,False,False,False,False,False
ibm-granite/granite-3.1-8b-instruct,meta-llama/Meta-Llama-3-8B-Instruct,1.0,0.014705882352941176,60.014727120285706,False,False,False,False,False,False,False,False,False
ibm-granite/granite-3.1-8b-instruct,meta-llama/Meta-Llama-3.1-70B-Instruct,1.0,0.0,59.36845264028736,False,False,False,False,False,False,False,False,False
ibm-granite/granite-3.1-8b-instruct,microsoft/Phi-3-medium-128k-instruct,1.0,0.0,63.788492136050124,False,False,False,False,False,False,False,False,False
ibm-granite/granite-3.1-8b-instruct,microsoft/Phi-3-medium-4k-instruct,1.0,0.0,62.6948003103789,False,False,False,False,False,False,False,False,False
ibm-granite/granite-3.1-8b-instruct,microsoft/Phi-3-mini-4k-instruct,1.0,0.0,60.47544746126398,False,False,False,False,False,False,False,False,False
ibm-granite/granite-3.1-8b-instruct,microsoft/Phi-3.5-MoE-instruct,1.0,0.0,54.342528201217675,False,False,False,False,False,False,False,False,False
ibm-granite/granite-3.1-8b-instruct,microsoft/Phi-3.5-mini-instruct,1.0,0.0,57.48554653416862,False,False,False,False,False,False,False,False,False
ibm-granite/granite-3.1-8b-instruct,mistralai/Mistral-7B-Instruct-v0.1,1.0,0.0,56.46348108307629,False,False,False,False,False,False,False,False,False
ibm-granite/granite-3.1-8b-instruct,mistralai/Mistral-7B-Instruct-v0.2,1.0,0.0,55.77152850492771,False,False,False,False,False,False,False,False,False
ibm-granite/granite-3.1-8b-instruct,nvidia/Llama3-ChatQA-1.5-8B,1.0,0.0,60.88860695133218,False,False,False,False,False,False,False,False,False
ibm-granite/granite-3.1-8b-instruct,openchat/openchat-3.6-8b-20240522,1.0,0.0,55.59843071802756,False,False,False,False,False,False,False,False,False
ibm-granite/granite-3.1-8b-instruct,openchat/openchat_3.5,1.0,0.0,55.98681286942796,False,False,False,False,False,False,False,False,False
ibm-granite/granite-3.1-8b-instruct,tiiuae/Falcon3-10B-Instruct,1.0,0.0,61.76361494100796,False,False,False,False,False,False,False,False,False
ibm-granite/granite-3.1-8b-instruct,tiiuae/Falcon3-7B-Instruct,1.0,0.0,62.74686446232614,False,False,False,False,False,False,False,False,False
ibm-granite/granite-3.1-8b-instruct,togethercomputer/Llama-2-7B-32K-Instruct,1.0,0.0,61.287402215512465,False,False,False,False,False,False,False,False,False
ibm-granite/granite-3.1-8b-instruct,upstage/SOLAR-10.7B-Instruct-v1.0,1.0,0.0,63.989483692705406,False,False,False,False,False,False,False,False,False
ibm-granite/granite-3.1-8b-instruct,utter-project/EuroLLM-1.7B-Instruct,1.0,0.0,60.665191113450994,False,False,False,False,False,False,False,False,False
internlm/internlm2_5-7b-chat,meta-llama/Llama-2-7b-chat-hf,1.0,0.0,53.293300354355,False,False,False,False,False,False,False,False,False
internlm/internlm2_5-7b-chat,meta-llama/Llama-3.2-1B-Instruct,1.0,0.014705882352941176,58.458538022426296,False,False,False,False,False,False,False,False,False
internlm/internlm2_5-7b-chat,meta-llama/Llama-3.2-3B-Instruct,1.0,0.0,57.24501996609809,False,False,False,False,False,False,False,False,False
internlm/internlm2_5-7b-chat,meta-llama/Meta-Llama-3-70B-Instruct,1.0,0.0,63.21242394136693,False,False,False,False,False,False,False,False,False
internlm/internlm2_5-7b-chat,meta-llama/Meta-Llama-3-8B-Instruct,1.0,0.007352941176470588,63.487796019896486,False,False,False,False,False,False,False,False,False
internlm/internlm2_5-7b-chat,meta-llama/Meta-Llama-3.1-70B-Instruct,1.0,0.0,65.09018024942321,False,False,False,False,False,False,False,False,False
internlm/internlm2_5-7b-chat,meta-llama/Meta-Llama-3.1-8B-Instruct,1.0,0.007352941176470588,59.543387902942655,False,False,False,False,False,False,False,False,False
internlm/internlm2_5-7b-chat,microsoft/Phi-3-medium-128k-instruct,1.0,0.0,61.6664534619755,False,False,False,False,False,False,False,False,False
internlm/internlm2_5-7b-chat,microsoft/Phi-3-medium-4k-instruct,1.0,0.0,65.73868946370284,False,False,False,False,False,False,False,False,False
internlm/internlm2_5-7b-chat,microsoft/Phi-3-mini-128k-instruct,1.0,0.0,52.51564153339375,False,False,False,False,False,False,False,False,False
internlm/internlm2_5-7b-chat,microsoft/Phi-3-mini-4k-instruct,1.0,0.0,59.165069610123716,False,False,False,False,False,False,False,False,False
internlm/internlm2_5-7b-chat,microsoft/Phi-3.5-MoE-instruct,1.0,0.0,56.84582465348996,False,False,False,False,False,False,False,False,False
internlm/internlm2_5-7b-chat,microsoft/Phi-3.5-mini-instruct,1.0,0.0,64.21494100126147,False,False,False,False,False,False,False,False,False
internlm/internlm2_5-7b-chat,mistralai/Mistral-7B-Instruct-v0.1,1.0,0.0,58.66604498070823,False,False,False,False,False,False,False,False,False
internlm/internlm2_5-7b-chat,mistralai/Mistral-7B-Instruct-v0.2,1.0,0.0,62.53842129667958,False,False,False,False,False,False,False,False,False
internlm/internlm2_5-7b-chat,mistralai/Mistral-7B-Instruct-v0.3,1.0,0.0,59.7858038897327,False,False,False,False,False,False,False,False,False
internlm/internlm2_5-7b-chat,mistralai/Mixtral-8x7B-Instruct-v0.1,1.0,0.0,55.02696989456108,False,False,False,False,False,False,False,False,False
internlm/internlm2_5-7b-chat,nvidia/Llama3-ChatQA-1.5-8B,1.0,0.0,60.7595597271325,False,False,False,False,False,False,False,False,False
internlm/internlm2_5-7b-chat,openchat/openchat-3.6-8b-20240522,1.0,0.007352941176470588,60.85275784496938,False,False,False,False,False,False,False,False,False
internlm/internlm2_5-7b-chat,openchat/openchat_3.5,1.0,0.0,57.346343556983655,False,False,False,False,False,False,False,False,False
internlm/internlm2_5-7b-chat,tiiuae/Falcon3-10B-Instruct,1.0,0.007352941176470588,59.22914380600765,False,False,False,False,False,False,False,False,False
internlm/internlm2_5-7b-chat,tiiuae/Falcon3-7B-Instruct,1.0,0.007352941176470588,56.74084570489841,False,False,False,False,False,False,False,False,False
internlm/internlm2_5-7b-chat,togethercomputer/Llama-2-7B-32K-Instruct,1.0,0.0,57.19196764813879,False,False,False,False,False,False,False,False,False
internlm/internlm2_5-7b-chat,upstage/SOLAR-10.7B-Instruct-v1.0,1.0,0.0,53.60448501395349,False,False,False,False,False,False,False,False,False
internlm/internlm2_5-7b-chat,utter-project/EuroLLM-1.7B-Instruct,1.0,0.0,64.53337512012625,False,False,False,False,False,False,False,False,False
meta-llama/Llama-2-7b-chat-hf,meta-llama/Llama-3.2-1B-Instruct,1.0,0.0,65.67782723883076,False,False,False,False,False,True,True,False,False
meta-llama/Llama-2-7b-chat-hf,meta-llama/Llama-3.2-3B-Instruct,1.0,0.0,58.87592150112076,False,False,False,False,False,True,True,False,False
meta-llama/Llama-2-7b-chat-hf,meta-llama/Meta-Llama-3-8B-Instruct,1.0,0.0,62.68578350143296,False,False,False,False,False,True,True,False,False
meta-llama/Llama-2-7b-chat-hf,meta-llama/Meta-Llama-3.1-70B-Instruct,1.0,0.0,61.36620983144543,False,False,False,False,False,True,True,False,False
meta-llama/Llama-2-7b-chat-hf,meta-llama/Meta-Llama-3.1-8B-Instruct,1.0,0.007352941176470588,66.92866438831828,False,False,False,False,False,True,True,False,False
meta-llama/Llama-2-7b-chat-hf,microsoft/Phi-3-medium-128k-instruct,1.0,0.0,61.41781747891925,False,False,False,False,False,False,False,True,False
meta-llama/Llama-2-7b-chat-hf,microsoft/Phi-3-medium-4k-instruct,1.0,0.0,66.71017091576586,False,False,False,False,False,False,False,True,False
meta-llama/Llama-2-7b-chat-hf,microsoft/Phi-3-mini-128k-instruct,1.0,0.0,53.73823473638011,False,False,False,False,False,False,False,True,False
meta-llama/Llama-2-7b-chat-hf,microsoft/Phi-3-mini-4k-instruct,1.0,0.0,58.462538957020826,False,False,False,False,False,False,False,True,False
meta-llama/Llama-2-7b-chat-hf,microsoft/Phi-3.5-MoE-instruct,1.0,0.0,60.192696387287434,False,False,False,False,False,False,False,True,False
meta-llama/Llama-2-7b-chat-hf,microsoft/Phi-3.5-mini-instruct,1.0,0.0,62.9097279360038,False,False,False,False,False,False,False,True,False
meta-llama/Llama-2-7b-chat-hf,mistralai/Mistral-7B-Instruct-v0.1,1.0,0.0,59.57584687455149,False,False,False,False,False,False,False,False,False
meta-llama/Llama-2-7b-chat-hf,mistralai/Mistral-7B-Instruct-v0.2,1.0,0.0,57.85503088529394,False,False,False,False,False,False,False,False,False
meta-llama/Llama-2-7b-chat-hf,mistralai/Mistral-7B-Instruct-v0.3,1.0,0.0,58.99040010681798,False,False,False,False,False,False,False,False,False
meta-llama/Llama-2-7b-chat-hf,mistralai/Mixtral-8x7B-Instruct-v0.1,1.0,0.0,57.47134742329698,False,False,False,False,False,False,False,False,False
meta-llama/Llama-2-7b-chat-hf,nvidia/Llama3-ChatQA-1.5-8B,1.0,0.0,59.420667079808,False,False,False,False,False,False,True,False,False
meta-llama/Llama-2-7b-chat-hf,openchat/openchat-3.6-8b-20240522,1.0,0.0,64.61330864717495,False,False,False,False,False,False,True,False,False
meta-llama/Llama-2-7b-chat-hf,openchat/openchat_3.5,1.0,0.0,63.15370755037767,False,False,False,False,False,False,False,False,False
meta-llama/Llama-2-7b-chat-hf,tiiuae/Falcon3-10B-Instruct,1.0,0.0,57.328788943323296,False,False,False,False,False,False,False,False,False
meta-llama/Llama-2-7b-chat-hf,tiiuae/Falcon3-7B-Instruct,1.0,0.0,60.85967769858275,False,False,False,False,False,False,False,False,False
meta-llama/Llama-2-7b-chat-hf,upstage/SOLAR-10.7B-Instruct-v1.0,1.0,0.007352941176470588,55.57756988853493,False,False,False,False,False,False,True,False,False
meta-llama/Llama-2-7b-chat-hf,utter-project/EuroLLM-1.7B-Instruct,1.0,0.014705882352941176,58.8368145589515,False,False,False,False,False,False,True,False,False
meta-llama/Llama-3.2-1B-Instruct,meta-llama/Meta-Llama-3-70B-Instruct,1.0,0.0,63.76084886614784,False,True,True,True,True,True,True,True,False
meta-llama/Llama-3.2-1B-Instruct,microsoft/Phi-3-medium-128k-instruct,1.0,0.0,65.16609687353319,False,False,False,False,False,False,False,False,False
meta-llama/Llama-3.2-1B-Instruct,microsoft/Phi-3-medium-4k-instruct,1.0,0.0,64.29128687880886,False,False,False,False,False,False,False,False,False
meta-llama/Llama-3.2-1B-Instruct,microsoft/Phi-3-mini-128k-instruct,1.0,0.0,56.13907298310972,False,False,False,False,False,False,False,False,False
meta-llama/Llama-3.2-1B-Instruct,microsoft/Phi-3-mini-4k-instruct,1.0,0.0,58.01720502013252,False,False,False,False,False,False,False,False,False
meta-llama/Llama-3.2-1B-Instruct,microsoft/Phi-3.5-MoE-instruct,1.0,0.0,60.28947337671494,False,False,False,False,False,False,False,False,False
meta-llama/Llama-3.2-1B-Instruct,microsoft/Phi-3.5-mini-instruct,1.0,0.0,54.83270977501711,False,False,False,False,False,False,False,False,False
meta-llama/Llama-3.2-1B-Instruct,mistralai/Mistral-7B-Instruct-v0.1,1.0,0.0,60.729969150556286,False,False,False,False,False,False,False,False,False
meta-llama/Llama-3.2-1B-Instruct,mistralai/Mistral-7B-Instruct-v0.2,1.0,0.0,58.175835346487936,False,False,False,False,False,False,False,False,False
meta-llama/Llama-3.2-1B-Instruct,mistralai/Mistral-7B-Instruct-v0.3,1.0,0.007352941176470588,60.78033881289373,False,False,False,False,False,False,False,False,False
meta-llama/Llama-3.2-1B-Instruct,mistralai/Mixtral-8x7B-Instruct-v0.1,1.0,0.007352941176470588,61.79752211638411,False,False,False,False,False,False,False,False,False
meta-llama/Llama-3.2-1B-Instruct,nvidia/Llama3-ChatQA-1.5-8B,1.0,0.0,60.009538770719374,False,True,True,True,True,False,True,True,False
meta-llama/Llama-3.2-1B-Instruct,openchat/openchat-3.6-8b-20240522,1.0,0.0,58.8902786887098,False,True,True,True,True,False,True,True,False
meta-llama/Llama-3.2-1B-Instruct,openchat/openchat_3.5,1.0,0.0,60.63292328529261,False,False,False,False,False,False,False,False,False
meta-llama/Llama-3.2-1B-Instruct,tiiuae/Falcon3-10B-Instruct,1.0,0.007352941176470588,59.65402904272915,False,False,False,False,False,False,False,False,False
meta-llama/Llama-3.2-1B-Instruct,tiiuae/Falcon3-7B-Instruct,1.0,0.014705882352941176,63.74737546427227,False,False,False,False,False,False,False,False,False
meta-llama/Llama-3.2-1B-Instruct,togethercomputer/Llama-2-7B-32K-Instruct,1.0,0.0,61.58737989024632,False,False,False,False,False,False,True,False,False
meta-llama/Llama-3.2-1B-Instruct,upstage/SOLAR-10.7B-Instruct-v1.0,1.0,0.0,62.39281875649044,False,False,False,False,False,False,True,False,False
meta-llama/Llama-3.2-1B-Instruct,utter-project/EuroLLM-1.7B-Instruct,1.0,0.0,61.89845452647748,False,False,False,False,False,False,True,False,False
meta-llama/Llama-3.2-3B-Instruct,microsoft/Phi-3-medium-128k-instruct,1.0,0.0,65.24825232584011,False,False,False,False,False,False,False,False,False
meta-llama/Llama-3.2-3B-Instruct,microsoft/Phi-3-medium-4k-instruct,1.0,0.0,64.12925976999847,False,False,False,False,False,False,False,False,False
meta-llama/Llama-3.2-3B-Instruct,microsoft/Phi-3-mini-128k-instruct,1.0,0.007352941176470588,58.820575898635916,False,False,False,False,False,False,False,False,False
meta-llama/Llama-3.2-3B-Instruct,microsoft/Phi-3-mini-4k-instruct,1.0,0.007352941176470588,60.43904266072183,False,False,False,False,False,False,False,False,False
meta-llama/Llama-3.2-3B-Instruct,microsoft/Phi-3.5-MoE-instruct,1.0,0.0,59.31061490950814,False,False,False,False,False,False,False,False,False
meta-llama/Llama-3.2-3B-Instruct,microsoft/Phi-3.5-mini-instruct,1.0,0.007352941176470588,56.95470852513222,False,False,False,False,False,False,False,False,False
meta-llama/Llama-3.2-3B-Instruct,mistralai/Mistral-7B-Instruct-v0.1,1.0,0.0,57.36519916318837,False,False,False,False,False,False,False,False,False
meta-llama/Llama-3.2-3B-Instruct,mistralai/Mistral-7B-Instruct-v0.2,1.0,0.0,56.562463130453175,False,False,False,False,False,False,False,False,False
meta-llama/Llama-3.2-3B-Instruct,mistralai/Mistral-7B-Instruct-v0.3,1.0,0.0,56.02734622423701,False,False,False,False,False,False,False,False,False
meta-llama/Llama-3.2-3B-Instruct,mistralai/Mixtral-8x7B-Instruct-v0.1,1.0,0.0,55.77781375400072,False,False,False,False,False,False,False,False,False
meta-llama/Llama-3.2-3B-Instruct,nvidia/Llama3-ChatQA-1.5-8B,1.0,0.0,58.3865544627394,False,True,True,True,True,False,True,True,False
meta-llama/Llama-3.2-3B-Instruct,openchat/openchat-3.6-8b-20240522,1.0,0.007352941176470588,62.108427098697604,False,True,True,True,True,False,True,True,False
meta-llama/Llama-3.2-3B-Instruct,openchat/openchat_3.5,1.0,0.0,60.65581735325939,False,False,False,False,False,False,False,False,False
meta-llama/Llama-3.2-3B-Instruct,tiiuae/Falcon3-10B-Instruct,1.0,0.0,63.390944070951555,False,False,False,False,False,False,False,False,False
meta-llama/Llama-3.2-3B-Instruct,tiiuae/Falcon3-7B-Instruct,1.0,0.0,65.155588484048,False,False,False,False,False,False,False,False,False
meta-llama/Llama-3.2-3B-Instruct,togethercomputer/Llama-2-7B-32K-Instruct,1.0,0.0,57.08654149109717,False,False,False,False,False,False,True,False,False
meta-llama/Llama-3.2-3B-Instruct,upstage/SOLAR-10.7B-Instruct-v1.0,1.0,0.0,61.81594989047467,False,False,False,False,False,False,True,False,False
meta-llama/Llama-3.2-3B-Instruct,utter-project/EuroLLM-1.7B-Instruct,1.0,0.0,59.65688627330831,False,False,False,False,False,False,True,False,False
meta-llama/Meta-Llama-3-70B-Instruct,meta-llama/Meta-Llama-3.1-8B-Instruct,1.0,0.014705882352941176,66.52258144422224,False,True,True,True,True,True,True,True,False
meta-llama/Meta-Llama-3-70B-Instruct,microsoft/Phi-3-medium-128k-instruct,1.0,0.0,63.368197535523365,False,False,False,False,False,False,False,False,False
meta-llama/Meta-Llama-3-70B-Instruct,microsoft/Phi-3-medium-4k-instruct,1.0,0.0,63.54604487475375,False,False,False,False,False,False,False,False,False
meta-llama/Meta-Llama-3-70B-Instruct,microsoft/Phi-3-mini-128k-instruct,1.0,0.0,56.6062584498563,False,False,False,False,False,False,False,False,False
meta-llama/Meta-Llama-3-70B-Instruct,microsoft/Phi-3-mini-4k-instruct,1.0,0.0,57.104571549822424,False,False,False,False,False,False,False,False,False
meta-llama/Meta-Llama-3-70B-Instruct,microsoft/Phi-3.5-MoE-instruct,1.0,0.0,55.8523403912007,False,False,False,False,False,False,False,False,False
meta-llama/Meta-Llama-3-70B-Instruct,microsoft/Phi-3.5-mini-instruct,1.0,0.0,61.5624172025541,False,False,False,False,False,False,False,False,False
meta-llama/Meta-Llama-3-70B-Instruct,mistralai/Mistral-7B-Instruct-v0.1,1.0,0.007352941176470588,59.47251116271372,False,False,False,False,False,False,False,False,False
meta-llama/Meta-Llama-3-70B-Instruct,mistralai/Mistral-7B-Instruct-v0.2,1.0,0.0,59.93558444398897,False,False,False,False,False,False,False,False,False
meta-llama/Meta-Llama-3-70B-Instruct,mistralai/Mistral-7B-Instruct-v0.3,1.0,0.0,61.88085468446558,False,False,False,False,False,False,False,False,False
meta-llama/Meta-Llama-3-70B-Instruct,mistralai/Mixtral-8x7B-Instruct-v0.1,1.0,0.0,62.38039048127277,False,False,False,False,False,False,False,False,False
meta-llama/Meta-Llama-3-70B-Instruct,nvidia/Llama3-ChatQA-1.5-8B,1.0,0.0,58.50633792313253,False,True,True,True,True,False,True,True,False
meta-llama/Meta-Llama-3-70B-Instruct,openchat/openchat-3.6-8b-20240522,1.0,0.0,62.098167623377705,False,True,True,True,True,False,True,True,False
meta-llama/Meta-Llama-3-70B-Instruct,openchat/openchat_3.5,1.0,0.0,63.09879060391127,False,False,False,False,False,False,False,False,False
meta-llama/Meta-Llama-3-70B-Instruct,tiiuae/Falcon3-10B-Instruct,1.0,0.0,60.09912120255612,False,False,False,False,False,False,False,False,False
meta-llama/Meta-Llama-3-70B-Instruct,tiiuae/Falcon3-7B-Instruct,1.0,0.0,60.618432893407814,False,False,False,False,False,False,False,False,False
meta-llama/Meta-Llama-3-70B-Instruct,togethercomputer/Llama-2-7B-32K-Instruct,1.0,0.007352941176470588,62.71926662309439,False,False,False,False,False,False,True,False,False
meta-llama/Meta-Llama-3-70B-Instruct,upstage/SOLAR-10.7B-Instruct-v1.0,1.0,0.0,60.72373519396632,False,False,False,False,False,False,True,False,False
meta-llama/Meta-Llama-3-70B-Instruct,utter-project/EuroLLM-1.7B-Instruct,1.0,0.0,60.492880339158475,False,False,False,False,False,False,True,False,False
meta-llama/Meta-Llama-3-8B-Instruct,meta-llama/Meta-Llama-3.1-70B-Instruct,1.0,0.007352941176470588,63.92447636345,False,True,True,True,True,True,True,True,False
meta-llama/Meta-Llama-3-8B-Instruct,microsoft/Phi-3-medium-128k-instruct,1.0,0.0,62.518838921043134,False,False,False,False,False,False,False,False,False
meta-llama/Meta-Llama-3-8B-Instruct,microsoft/Phi-3-medium-4k-instruct,1.0,0.0,62.30300768788454,False,False,False,False,False,False,False,False,False
meta-llama/Meta-Llama-3-8B-Instruct,microsoft/Phi-3-mini-128k-instruct,1.0,0.014705882352941176,58.008154661602994,False,False,False,False,False,False,False,False,False
meta-llama/Meta-Llama-3-8B-Instruct,microsoft/Phi-3-mini-4k-instruct,1.0,0.014705882352941176,60.717053709395366,False,False,False,False,False,False,False,False,False
meta-llama/Meta-Llama-3-8B-Instruct,microsoft/Phi-3.5-MoE-instruct,1.0,0.014705882352941176,60.175999116521695,False,False,False,False,False,False,False,False,False
meta-llama/Meta-Llama-3-8B-Instruct,microsoft/Phi-3.5-mini-instruct,1.0,0.014705882352941176,59.08509849331853,False,False,False,False,False,False,False,False,False
meta-llama/Meta-Llama-3-8B-Instruct,mistralai/Mistral-7B-Instruct-v0.1,1.0,0.007352941176470588,56.416242527981076,False,False,False,False,False,False,False,False,False
meta-llama/Meta-Llama-3-8B-Instruct,mistralai/Mistral-7B-Instruct-v0.3,1.0,0.014705882352941176,58.03702342661033,False,False,False,False,False,False,False,False,False
meta-llama/Meta-Llama-3-8B-Instruct,mistralai/Mixtral-8x7B-Instruct-v0.1,1.0,0.014705882352941176,60.137155290421674,False,False,False,False,False,False,False,False,False
meta-llama/Meta-Llama-3-8B-Instruct,nvidia/Llama3-ChatQA-1.5-8B,1.0,0.014705882352941176,65.2633434480809,True,False,True,True,True,False,True,True,False
meta-llama/Meta-Llama-3-8B-Instruct,openchat/openchat-3.6-8b-20240522,1.0,0.007352941176470588,57.656436403348145,True,False,True,True,True,False,True,True,False
meta-llama/Meta-Llama-3-8B-Instruct,openchat/openchat_3.5,1.0,0.0,60.160773591237906,False,False,False,False,False,False,False,False,False
meta-llama/Meta-Llama-3-8B-Instruct,tiiuae/Falcon3-10B-Instruct,1.0,0.0,58.598030255379506,False,False,False,False,False,False,False,False,False
meta-llama/Meta-Llama-3-8B-Instruct,tiiuae/Falcon3-7B-Instruct,1.0,0.0,60.135705836647666,False,False,False,False,False,False,False,False,False
meta-llama/Meta-Llama-3-8B-Instruct,upstage/SOLAR-10.7B-Instruct-v1.0,1.0,0.0,62.30018955158203,False,False,False,False,False,False,True,False,False
meta-llama/Meta-Llama-3-8B-Instruct,utter-project/EuroLLM-1.7B-Instruct,1.0,0.014705882352941176,65.07106730198798,False,False,False,False,False,False,True,False,False
meta-llama/Meta-Llama-3.1-70B-Instruct,meta-llama/Meta-Llama-3.1-8B-Instruct,1.0,0.007352941176470588,66.95107965988628,False,True,True,True,True,True,True,True,False
meta-llama/Meta-Llama-3.1-70B-Instruct,microsoft/Phi-3-medium-128k-instruct,1.0,0.0,58.89486329726435,False,False,False,False,False,False,False,False,False
meta-llama/Meta-Llama-3.1-70B-Instruct,microsoft/Phi-3-medium-4k-instruct,1.0,0.0,61.41395849232423,False,False,False,False,False,False,False,False,False
meta-llama/Meta-Llama-3.1-70B-Instruct,microsoft/Phi-3-mini-128k-instruct,1.0,0.0,59.89596765812897,False,False,False,False,False,False,False,False,False
meta-llama/Meta-Llama-3.1-70B-Instruct,microsoft/Phi-3-mini-4k-instruct,1.0,0.0,63.468670122598986,False,False,False,False,False,False,False,False,False
meta-llama/Meta-Llama-3.1-70B-Instruct,microsoft/Phi-3.5-MoE-instruct,1.0,0.0,66.80199609205108,False,False,False,False,False,False,False,False,False
meta-llama/Meta-Llama-3.1-70B-Instruct,microsoft/Phi-3.5-mini-instruct,1.0,0.0,62.16477591853403,False,False,False,False,False,False,False,False,False
meta-llama/Meta-Llama-3.1-70B-Instruct,mistralai/Mistral-7B-Instruct-v0.1,1.0,0.0,53.92353807256181,False,False,False,False,False,False,False,False,False
meta-llama/Meta-Llama-3.1-70B-Instruct,mistralai/Mistral-7B-Instruct-v0.2,1.0,0.0,61.01525304721682,False,False,False,False,False,False,False,False,False
